longitude,latitude,housing_median_age,average_rooms,average_bedrooms,population,households,median_income,median_house_value,ocean_proximity,ocean_proximity=NEAR BAY,ocean_proximity=<1H OCEAN,ocean_proximity=INLAND,ocean_proximity=NEAR OCEAN,ocean_proximity=ISLAND
-0.9835946924004826,0.964243146603099,10.0,4.786290322580645,0.9516129032258065,728.0,248.0,2.0469,66800.0,INLAND,0,0,1,0,0
-0.9835946924004826,0.964243146603099,25.0,4.728597449908925,1.0145719489981786,1536.0,549.0,2.0221,60400.0,INLAND,0,0,1,0,0
-0.9834338560514677,0.9640047675804528,30.0,3.919753086419753,1.126543209876543,840.0,324.0,1.3904,48100.0,INLAND,0,0,1,0,0
-0.9834338560514677,0.9637663885578068,21.0,4.6743421052631575,1.0526315789473684,1658.0,608.0,1.9943,59800.0,INLAND,0,0,1,0,0
-0.9834338560514677,0.9647199046483909,20.0,4.852292020373515,1.0390492359932089,1422.0,589.0,1.9657,63000.0,INLAND,0,0,1,0,0
-0.9835946924004826,0.9647199046483909,26.0,4.978062157221206,1.0073126142595978,1326.0,547.0,2.3594,66000.0,INLAND,0,0,1,0,0
-0.983514274225975,0.964243146603099,32.0,5.4491525423728815,1.1483050847457628,694.0,236.0,1.6579,68500.0,INLAND,0,0,1,0,0
-0.9832730197024527,0.9644815256257449,14.0,5.132553606237817,1.0331384015594542,1324.0,513.0,2.2768,78600.0,INLAND,0,0,1,0,0
-0.9830317651789304,0.964243146603099,27.0,6.013333333333334,1.07,782.0,300.0,3.5978,80600.0,INLAND,0,0,1,0,0
-0.983112183353438,0.9635280095351609,17.0,5.83265306122449,1.0816326530612246,692.0,245.0,2.8611,98700.0,INLAND,0,0,1,0,0
-0.9829513470044231,0.9630512514898688,18.0,5.473958333333333,0.9817708333333334,1059.0,384.0,3.0556,95500.0,INLAND,0,0,1,0,0
-0.9832730197024527,0.9628128724672228,26.0,4.492647058823529,1.0343137254901962,939.0,408.0,1.3571,59000.0,INLAND,0,0,1,0,0
-0.9834338560514677,0.9628128724672228,17.0,5.322784810126582,1.0506329113924051,887.0,316.0,1.8438,76400.0,INLAND,0,0,1,0,0
-0.9837555287494975,0.9649582836710368,26.0,5.604838709677419,1.0161290322580645,319.0,124.0,3.2788,101600.0,INLAND,0,0,1,0,0
-0.9837555287494975,0.9647199046483909,30.0,5.201663201663202,1.0873180873180872,1296.0,481.0,2.125,66100.0,INLAND,0,0,1,0,0
-0.9839967832730198,0.9649582836710368,21.0,4.583497053045186,1.0098231827111985,1308.0,509.0,2.0899,74800.0,INLAND,0,0,1,0,0
-0.9840772014475272,0.964243146603099,18.0,5.345565749235474,1.0305810397553516,921.0,327.0,3.3315,85400.0,INLAND,0,0,1,0,0
-0.9844792923200644,0.9640047675804528,16.0,5.49171270718232,1.187053599023266,495.0,181.0,2.1875,76400.0,INLAND,0,0,1,0,0
-0.9845597104945719,0.9647199046483909,16.0,5.398176291793313,1.0699088145896656,1801.0,658.0,2.1496,97700.0,INLAND,0,0,1,0,0
-0.9847205468435867,0.9644815256257449,16.0,5.648760330578512,1.0351239669421488,1413.0,484.0,2.8085,105700.0,INLAND,0,0,1,0,0
-0.9840772014475272,0.9628128724672228,12.0,5.92018779342723,1.0985915492957747,1970.0,639.0,3.3005,98500.0,INLAND,0,0,1,0,0
-0.9836751105749899,0.9635280095351609,17.0,5.539449541284403,1.0605504587155963,1538.0,545.0,2.793,76500.0,INLAND,0,0,1,0,0
-0.9856051467631686,0.971394517282479,20.0,5.628571428571429,1.1904761904761905,512.0,210.0,1.7935,74500.0,INLAND,0,0,1,0,0
-0.9856855649376759,0.968057210965435,27.0,4.797507788161994,0.9813084112149533,883.0,321.0,2.8036,93400.0,INLAND,0,0,1,0,0
-0.9864093285082429,0.965911799761621,13.0,5.850485436893204,0.9436893203883495,1361.0,515.0,4.5357,171200.0,INLAND,0,0,1,0,0
-0.9872135102533174,0.9630512514898688,22.0,6.856687898089172,1.4681528662420382,903.0,314.0,2.125,123200.0,INLAND,0,0,1,0,0
-0.9838359469240049,0.9787842669845054,33.0,7.871794871794871,1.8241758241758241,631.0,273.0,1.8816,65800.0,INLAND,0,0,1,0,0
-0.9835946924004826,0.9747318235995232,18.0,7.046728971962617,1.5046728971962617,247.0,107.0,2.2583,78800.0,INLAND,0,0,1,0,0
-0.9847205468435867,0.9737783075089392,20.0,7.544692737430168,1.600558659217877,892.0,358.0,2.7736,107800.0,INLAND,0,0,1,0,0
-0.9816646562123039,0.9761620977353993,14.0,5.814102564102564,1.3397435897435896,1356.0,468.0,3.0299,73200.0,INLAND,0,0,1,0,0
-0.9802171290711701,0.9766388557806912,26.0,5.742718446601942,1.3398058252427185,513.0,206.0,2.225,52000.0,INLAND,0,0,1,0,0
-0.9799758745476478,0.9718712753277712,17.0,6.935960591133005,1.5738916256157636,1027.0,406.0,2.503,65600.0,INLAND,0,0,1,0,0
-0.9797346200241255,0.969964243146603,14.0,6.364341085271318,1.317829457364341,477.0,129.0,3.15,87500.0,INLAND,0,0,1,0,0
-0.9817450743868115,0.968772348033373,14.0,6.27327935222672,1.0506072874493928,1447.0,494.0,4.0132,141200.0,INLAND,0,0,1,0,0
-0.9815842380377966,0.9666269368295589,17.0,5.498201438848921,1.0377697841726619,1497.0,556.0,3.5189,101000.0,INLAND,0,0,1,0,0
-0.9804583835946925,0.965911799761621,13.0,6.241144414168938,1.2002724795640327,1799.0,734.0,2.2993,99500.0,INLAND,0,0,1,0,0
-0.9784479292320065,0.968057210965435,8.0,8.117845117845118,1.5589225589225588,786.0,297.0,2.1513,80400.0,INLAND,0,0,1,0,0
-0.9774829111379172,0.9649582836710368,14.0,7.334346504559271,1.5927051671732524,805.0,329.0,2.7857,77400.0,INLAND,0,0,1,0,0
-0.9782066747084842,0.9749702026221692,24.0,7.034591194968553,1.3647798742138364,834.0,318.0,1.7538,90300.0,INLAND,0,0,1,0,0
-0.9784479292320065,0.9742550655542311,31.0,5.508710801393728,1.0418118466898956,776.0,287.0,2.9063,77800.0,INLAND,0,0,1,0,0
-0.9782870928829916,0.9744934445768773,15.0,5.5727969348659006,1.0517241379310345,1537.0,522.0,3.0179,61300.0,INLAND,0,0,1,0,0
-0.9784479292320065,0.9747318235995232,17.0,5.5271149674620395,1.1648590021691974,1118.0,461.0,2.267,57800.0,INLAND,0,0,1,0,0
-0.9781262565339767,0.9754469606674613,23.0,5.491428571428571,1.1742857142857144,872.0,350.0,2.2337,64500.0,INLAND,0,0,1,0,0
-0.9763570566948131,0.9730631704410011,16.0,7.370165745856354,1.425414364640884,915.0,362.0,2.3393,90300.0,INLAND,0,0,1,0,0
-0.9768395657418577,0.9802145411203813,22.0,6.1923076923076925,1.158371040723982,1168.0,442.0,2.83,88700.0,INLAND,0,0,1,0,0
-0.9766787293928428,0.9783075089392133,33.0,5.915451895043732,1.1020408163265305,936.0,343.0,2.67,77500.0,INLAND,0,0,1,0,0
-0.9656614394853237,0.9442193087008343,32.0,6.985074626865671,1.228855721393035,544.0,201.0,2.7778,72900.0,INLAND,0,0,1,0,0
-0.9668677121029353,0.9430274135876043,14.0,6.205574912891986,1.2055749128919862,734.0,287.0,2.46,93000.0,INLAND,0,0,1,0,0
-0.9688781664656213,0.9454112038140642,32.0,11.572519083969466,2.2061068702290076,304.0,131.0,1.8839,71000.0,INLAND,0,0,1,0,0
-0.9669481302774428,0.9456495828367103,40.0,6.2727272727272725,1.1727272727272726,305.0,110.0,2.3625,62500.0,INLAND,0,0,1,0,0
-0.9708886208283073,0.9446960667461264,17.0,9.426315789473684,1.8736842105263158,432.0,190.0,3.8826,92400.0,INLAND,0,0,1,0,0
-0.9669481302774428,0.9456495828367103,52.0,5.285714285714286,1.125,143.0,56.0,3.625,68600.0,INLAND,0,0,1,0,0
-0.9724165661439486,0.9430274135876043,48.0,8.8,2.013793103448276,358.0,145.0,1.875,66600.0,INLAND,0,0,1,0,0
-0.9691194209891436,0.9420738974970203,26.0,10.583333333333334,2.0555555555555554,498.0,216.0,2.065,96100.0,INLAND,0,0,1,0,0
-0.9780458383594693,0.9959475566150179,40.0,5.916817359855335,1.1989150090415914,1467.0,553.0,1.7885,43500.0,INLAND,0,0,1,0,0
-0.9805388017691999,0.9978545887961858,28.0,6.158892128279883,1.217201166180758,1908.0,686.0,1.74,44000.0,INLAND,0,0,1,0,0
-0.9837555287494975,0.9978545887961858,19.0,5.988352745424293,1.156405990016639,1572.0,601.0,2.234,58600.0,INLAND,0,0,1,0,0
-0.9853638922396463,0.9966626936829559,21.0,5.417607223476298,1.0948081264108351,1109.0,443.0,1.7639,55400.0,INLAND,0,0,1,0,0
-0.9831926015279454,0.9930870083432657,17.0,5.746951219512195,1.0670731707317074,953.0,328.0,2.1607,61400.0,INLAND,0,0,1,0,0
-0.986248492159228,1.0,18.0,5.945859872611465,1.3503184713375795,802.0,314.0,1.8242,53500.0,INLAND,0,0,1,0,0
-0.9912344189786892,0.9978545887961858,25.0,5.528301886792453,1.2547169811320755,1117.0,424.0,2.7222,64600.0,INLAND,0,0,1,0,0
-0.9921994370727785,0.9964243146603098,25.0,4.976923076923077,1.2230769230769232,1000.0,390.0,2.2976,54400.0,INLAND,0,0,1,0,0
-0.9924406915963008,0.9916567342073898,23.0,6.058608058608058,1.3516483516483517,669.0,273.0,1.965,65400.0,INLAND,0,0,1,0,0
-0.9885002010454363,0.9940405244338498,23.0,6.489499192245558,1.2794830371567043,1634.0,619.0,2.3571,62000.0,INLAND,0,0,1,0,0
-0.9856051467631686,0.9938021454112037,21.0,6.568627450980392,1.1764705882352942,947.0,306.0,2.4107,70100.0,INLAND,0,0,1,0,0
-0.9860072376357057,0.9949940405244339,15.0,4.840046029919447,1.0609896432681243,1863.0,869.0,2.0591,55700.0,INLAND,0,0,1,0,0
-0.986248492159228,0.9949940405244339,33.0,5.474120082815735,0.9503105590062112,1113.0,483.0,3.3095,81300.0,INLAND,0,0,1,0,0
-0.986248492159228,0.9947556615017877,36.0,5.259904912836767,1.05229793977813,1492.0,631.0,1.8694,71200.0,INLAND,0,0,1,0,0
-0.986248492159228,0.9947556615017877,50.0,5.350877192982456,1.080701754385965,661.0,285.0,2.2206,63200.0,INLAND,0,0,1,0,0
-0.9863289103337355,0.9945172824791417,15.0,4.9030955585464335,1.0780619111709286,1784.0,743.0,1.8533,57500.0,INLAND,0,0,1,0,0
-0.986972255729795,0.9954707985697258,19.0,5.994550408719346,1.1280653950953679,950.0,367.0,2.5357,94200.0,INLAND,0,0,1,0,0
-0.986248492159228,0.9923718712753278,19.0,6.330232558139535,1.113953488372093,1108.0,430.0,3.1062,100000.0,INLAND,0,0,1,0,0
-0.9856051467631686,0.9899880810488677,29.0,5.271341463414634,1.0823170731707317,848.0,328.0,2.2024,60900.0,INLAND,0,0,1,0,0
-0.9885806192199438,0.9887961859356376,20.0,6.496969696969697,1.1954545454545455,1800.0,660.0,2.723,79600.0,INLAND,0,0,1,0,0
-0.9883393646964215,0.9883194278903455,31.0,5.2987551867219915,1.0912863070539418,600.0,241.0,1.7292,61700.0,INLAND,0,0,1,0,0
-0.9897868918375553,0.9835518474374254,34.0,6.540094339622642,1.6014150943396226,1066.0,424.0,1.6757,63300.0,INLAND,0,0,1,0,0
-0.9841576196220346,0.9902264600715136,14.0,6.500729927007299,1.1635036496350364,1817.0,685.0,2.7468,81100.0,INLAND,0,0,1,0,0
-0.9850422195416164,0.9876042908224075,19.0,6.517667844522968,1.137809187279152,1544.0,566.0,3.125,76100.0,INLAND,0,0,1,0,0
-0.9841576196220346,0.9876042908224075,45.0,5.332541567695962,1.0641330166270784,1155.0,421.0,1.6509,46200.0,INLAND,0,0,1,0,0
-0.9840772014475272,0.9871275327771155,28.0,4.672972972972973,1.1324324324324324,929.0,370.0,1.27,53100.0,INLAND,0,0,1,0,0
-0.9842380377965421,0.9871275327771155,23.0,5.384615384615385,1.1775147928994083,370.0,169.0,1.7448,80100.0,INLAND,0,0,1,0,0
-0.9836751105749899,0.9847437425506556,45.0,5.594377510040161,1.180722891566265,521.0,249.0,1.1915,71900.0,INLAND,0,0,1,0,0
-0.983514274225975,0.9849821215733015,13.0,4.713114754098361,1.0512295081967213,1151.0,488.0,2.1571,81500.0,INLAND,0,0,1,0,0
-0.983514274225975,0.9847437425506556,29.0,5.782051282051282,1.121082621082621,1700.0,702.0,2.4526,97100.0,INLAND,0,0,1,0,0
-0.9833534378769603,0.9864123957091776,15.0,5.950282485875706,1.1649717514124294,2147.0,885.0,2.8036,110100.0,INLAND,0,0,1,0,0
-0.9847205468435867,0.9840286054827175,15.0,6.157303370786517,1.1303370786516853,1188.0,445.0,3.4519,128800.0,INLAND,0,0,1,0,0
-0.9838359469240049,0.9823599523241954,26.0,7.12,1.6,55.0,25.0,2.0375,57500.0,INLAND,0,0,1,0,0
-0.9832730197024527,0.9828367103694874,40.0,5.9154078549848945,1.1661631419939578,725.0,331.0,2.1898,65500.0,INLAND,0,0,1,0,0
-0.9832730197024527,0.9821215733015495,52.0,5.537423312883435,1.2085889570552146,1926.0,815.0,1.5923,56000.0,INLAND,0,0,1,0,0
-0.9791716928025734,0.9892729439809296,31.0,12.808510638297872,3.25531914893617,112.0,47.0,1.0667,34200.0,INLAND,0,0,1,0,0
-0.9818254925613189,0.9849821215733015,52.0,5.692634560906516,1.1671388101983002,1728.0,706.0,2.2462,62900.0,INLAND,0,0,1,0,0
-0.9828709288299156,0.9087008343265791,15.0,6.578947368421052,1.0917559385188635,6456.0,2147.0,5.1014,179500.0,NEAR BAY,1,0,0,0,0
-0.9826296743063933,0.9089392133492252,5.0,5.63010752688172,1.0365591397849463,4361.0,1395.0,4.9504,214800.0,NEAR BAY,1,0,0,0,0
-0.9827905106554081,0.9084624553039332,31.0,5.010869565217392,1.0942028985507246,1441.0,552.0,3.1768,131000.0,NEAR BAY,1,0,0,0,0
-0.9827905106554081,0.9084624553039332,35.0,5.200980392156863,0.9803921568627451,1189.0,408.0,3.0962,124600.0,NEAR BAY,1,0,0,0,0
-0.9827905106554081,0.9082240762812872,36.0,5.428057553956834,1.0017985611510791,1445.0,556.0,3.8029,129900.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9084624553039332,43.0,4.946428571428571,0.9005102040816326,968.0,392.0,3.1848,112700.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9082240762812872,38.0,4.497584541062802,0.8743961352657005,566.0,207.0,3.0221,93300.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9082240762812872,40.0,5.159919028340081,0.9676113360323887,1275.0,494.0,2.9469,111600.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9082240762812872,44.0,5.295774647887324,1.0586854460093897,1057.0,426.0,3.1204,110800.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9082240762812872,44.0,5.884765625,1.099609375,1353.0,512.0,3.4559,111900.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9079856972586413,47.0,6.002777777777778,1.2222222222222223,966.0,360.0,2.2734,88700.0,NEAR BAY,1,0,0,0,0
-0.9827905106554081,0.9079856972586413,37.0,5.894736842105263,1.0512820512820513,2083.0,741.0,3.8667,127000.0,NEAR BAY,1,0,0,0,0
-0.9827100924809008,0.9079856972586413,18.0,6.4839319470699435,1.0198487712665407,3205.0,1058.0,5.2957,171900.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9077473182359951,37.0,5.4476744186046515,1.0531221087345066,1574.0,516.0,3.1053,96700.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9077473182359951,37.0,5.516826923076923,1.0300480769230769,2920.0,832.0,3.436,94800.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9075089392133492,4.0,7.220479704797048,1.1042435424354244,7025.0,2168.0,5.8171,225200.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9079856972586413,48.0,5.048484848484849,1.1393939393939394,652.0,165.0,2.2417,87900.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9079856972586413,26.0,4.556476683937824,1.033160621761658,2539.0,965.0,2.4875,90000.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9075089392133492,13.0,5.042553191489362,1.1045328399629972,2957.0,1081.0,2.6098,162500.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9082240762812872,24.0,3.1424870466321244,1.0233160621761659,699.0,386.0,1.3007,94600.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9082240762812872,30.0,3.3505050505050504,1.0686868686868687,1794.0,990.0,1.1835,133300.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9082240762812872,52.0,3.5942028985507246,1.2463768115942029,173.0,69.0,2.3,109400.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9082240762812872,52.0,5.615141955835962,1.1766561514195584,824.0,317.0,2.75,109900.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9082240762812872,52.0,4.7633744855967075,1.1440329218106995,1113.0,486.0,2.5042,147900.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9082240762812872,52.0,4.456582633053221,1.0420168067226891,817.0,357.0,2.1411,97200.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9082240762812872,46.0,4.8913813459268,1.0566706021251475,2240.0,847.0,2.4201,92800.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9082240762812872,49.0,6.029315960912052,1.1596091205211727,849.0,307.0,2.9432,103500.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9084624553039332,52.0,4.427645788336933,1.062634989200864,1277.0,463.0,3.0507,107300.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9084624553039332,42.0,5.1114369501466275,1.1378299120234605,889.0,341.0,2.3241,99200.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9082240762812872,47.0,4.843866171003717,1.033457249070632,694.0,269.0,2.5969,92800.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9087008343265791,49.0,6.328671328671328,1.013986013986014,1006.0,429.0,4.2308,145800.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9084624553039332,47.0,6.18724279835391,1.0781893004115226,1152.0,486.0,4.0,141500.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9084624553039332,52.0,6.535603715170279,0.9597523219814241,772.0,323.0,4.775,148200.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9089392133492252,29.0,5.057899901864573,1.0637880274779195,2459.0,1019.0,3.2664,142900.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9089392133492252,37.0,5.979591836734694,1.0463821892393321,1325.0,539.0,4.0938,126900.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9087008343265791,39.0,5.673040152963671,0.9560229445506692,1243.0,523.0,4.2902,152400.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9087008343265791,42.0,6.68724279835391,1.0493827160493827,578.0,243.0,4.0114,166900.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9087008343265791,47.0,4.681818181818182,1.0419580419580419,794.0,286.0,2.5865,109800.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9084624553039332,49.0,5.163755458515284,1.1004366812227073,1131.0,458.0,2.6133,103100.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9084624553039332,52.0,4.590322580645161,1.1370967741935485,1519.0,620.0,2.1976,97900.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9084624553039332,52.0,4.087628865979381,1.1134020618556701,505.0,194.0,1.9667,93800.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9084624553039332,52.0,5.435540069686411,1.2299651567944252,670.0,287.0,1.7411,98400.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9084624553039332,52.0,4.863894139886578,1.2079395085066162,1238.0,529.0,2.6708,109700.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9087008343265791,28.0,4.854460093896714,1.1486697965571204,1623.0,639.0,3.1025,103700.0,NEAR BAY,1,0,0,0,0
-0.9832730197024527,0.9087008343265791,45.0,5.060640732265446,1.1453089244851258,2109.0,874.0,2.6937,111800.0,NEAR BAY,1,0,0,0,0
-0.9832730197024527,0.9087008343265791,42.0,5.137560975609756,1.1385365853658536,3124.0,1025.0,2.7375,120000.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9094159713945172,26.0,5.291845493562231,0.9599427753934192,2388.0,699.0,4.0515,121900.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9091775923718712,34.0,5.471590909090909,0.9034090909090909,392.0,176.0,4.0156,134700.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9094159713945172,16.0,5.766176470588236,1.0691176470588235,2830.0,680.0,4.5053,123700.0,NEAR BAY,1,0,0,0,0
-0.9836751105749899,0.9087008343265791,12.0,5.843648208469055,1.007600434310532,3928.0,921.0,5.3785,150600.0,NEAR BAY,1,0,0,0,0
-0.9831926015279454,0.9089392133492252,28.0,4.357446808510638,1.1205673758865249,1375.0,705.0,1.6368,91200.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9091775923718712,15.0,5.15127582017011,1.06865127582017,5008.0,1646.0,3.724,131600.0,NEAR BAY,1,0,0,0,0
-0.9830317651789304,0.9094159713945172,10.0,6.006167400881057,1.0466960352422907,4163.0,1135.0,4.4529,144100.0,NEAR BAY,1,0,0,0,0
-0.983112183353438,0.9094159713945172,24.0,5.493408662900189,1.0225988700564972,1878.0,531.0,3.7014,123600.0,NEAR BAY,1,0,0,0,0
-0.9828709288299156,0.9094159713945172,7.0,6.9498644986449865,1.0531221087345066,2824.0,738.0,5.5138,171100.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9094159713945172,33.0,5.309322033898305,1.0084745762711864,753.0,236.0,1.756,86400.0,NEAR BAY,1,0,0,0,0
-0.9829513470044231,0.9091775923718712,36.0,5.268656716417911,0.9701492537313433,792.0,268.0,2.3056,90400.0,NEAR BAY,1,0,0,0,0
-0.9823080016083636,0.9067938021454112,14.0,4.893542757417103,1.024432809773124,1083.0,573.0,2.6466,168500.0,NEAR BAY,1,0,0,0,0
-0.982388419782871,0.9070321811680571,52.0,4.627450980392157,1.1200980392156863,830.0,408.0,3.1373,185100.0,NEAR BAY,1,0,0,0,0
-0.982388419782871,0.9070321811680571,34.0,5.754137115839243,1.011820330969267,926.0,423.0,4.6776,208300.0,NEAR BAY,1,0,0,0,0
-0.9826296743063933,0.9075089392133492,20.0,6.109979633401222,1.0692464358452138,1207.0,491.0,4.6406,217500.0,NEAR BAY,1,0,0,0,0
-0.9825492561318859,0.9075089392133492,10.0,6.196762141967621,1.0572851805728518,2089.0,803.0,5.3288,201800.0,NEAR BAY,1,0,0,0,0
-0.9824688379573784,0.9075089392133492,15.0,7.8125,1.0220588235294117,857.0,272.0,6.4599,219700.0,NEAR BAY,1,0,0,0,0
-0.982388419782871,0.9075089392133492,14.0,5.643300798580301,1.0967169476486247,2876.0,1127.0,4.5321,190300.0,NEAR BAY,1,0,0,0,0
-0.9824688379573784,0.9072705601907032,16.0,5.615015974440895,1.0,1764.0,626.0,4.4397,187100.0,NEAR BAY,1,0,0,0,0
-0.9823080016083636,0.9072705601907032,10.0,5.762452107279693,1.0191570881226053,1381.0,522.0,5.3661,195800.0,NEAR BAY,1,0,0,0,0
-0.9824688379573784,0.9077473182359951,7.0,6.707512764405544,1.0145878920495988,8276.0,2742.0,6.4232,229200.0,NEAR BAY,1,0,0,0,0
-0.9827100924809008,0.9082240762812872,5.0,6.05506329113924,1.0943037974683545,4620.0,1580.0,4.4821,210000.0,NEAR BAY,1,0,0,0,0
-0.9826296743063933,0.9079856972586413,8.0,5.339130434782609,1.0260869565217392,278.0,115.0,6.3735,166300.0,NEAR BAY,1,0,0,0,0
-0.9822275834338561,0.9070321811680571,27.0,5.240331491712707,1.0662983425414365,1756.0,724.0,3.2891,150600.0,NEAR BAY,1,0,0,0,0
-0.9822275834338561,0.9075089392133492,31.0,5.649501661129568,1.0232558139534884,1750.0,602.0,4.6761,143100.0,NEAR BAY,1,0,0,0,0
-0.9819863289103338,0.9079856972586413,11.0,4.912408759124087,1.0583941605839415,318.0,137.0,2.3929,122500.0,NEAR BAY,1,0,0,0,0
-0.9821471652593486,0.9120381406436232,40.0,5.847908745247148,0.9695817490494296,669.0,263.0,3.3281,170200.0,NEAR BAY,1,0,0,0,0
-0.9823080016083636,0.9127532777115613,17.0,7.254464285714286,1.0669642857142858,703.0,224.0,6.5891,328800.0,NEAR BAY,1,0,0,0,0
-0.9825492561318859,0.9127532777115613,18.0,7.233333333333333,0.9814814814814815,658.0,270.0,8.0113,393000.0,NEAR BAY,1,0,0,0,0
-0.9825492561318859,0.9113230035756852,21.0,8.035714285714286,1.1071428571428572,812.0,308.0,7.2589,320400.0,NEAR BAY,1,0,0,0,0
-0.9822275834338561,0.9096543504171631,4.0,7.209251101321586,1.0903083700440528,1497.0,454.0,5.3345,176100.0,NEAR BAY,1,0,0,0,0
-0.9825492561318859,0.9098927294398093,7.0,6.335913312693498,1.0077399380804954,2228.0,646.0,5.2523,161300.0,NEAR BAY,1,0,0,0,0
-0.9816646562123039,0.9120381406436232,15.0,7.616883116883117,0.948051948051948,450.0,154.0,6.0487,197700.0,INLAND,0,0,1,0,0
-0.9819059107358263,0.9115613825983313,13.0,7.494404883011191,1.0600203458799593,3193.0,983.0,5.3102,195000.0,NEAR BAY,1,0,0,0,0
-0.9815842380377966,0.9122765196662694,14.0,7.075664621676892,1.01840490797546,3196.0,978.0,5.0672,171300.0,INLAND,0,0,1,0,0
-0.9816646562123039,0.9122765196662694,8.0,5.744265080713679,1.048428207306712,3237.0,1177.0,4.3586,173400.0,INLAND,0,0,1,0,0
-0.9817450743868115,0.9129916567342072,2.0,10.27217125382263,1.311926605504587,2012.0,654.0,6.8872,305200.0,INLAND,0,0,1,0,0
-0.9814234016887817,0.9125148986889153,12.0,4.790322580645161,0.9863523573200993,2129.0,806.0,3.676,135000.0,INLAND,0,0,1,0,0
-0.9814234016887817,0.9125148986889153,25.0,6.770491803278689,1.0102459016393444,1464.0,488.0,5.2527,130600.0,INLAND,0,0,1,0,0
-0.9813429835142743,0.9125148986889153,15.0,6.573264781491003,1.070694087403599,2418.0,778.0,4.4882,144000.0,INLAND,0,0,1,0,0
-0.9813429835142743,0.9129916567342072,5.0,7.507177033492823,0.9521531100478469,713.0,209.0,6.6779,223900.0,INLAND,0,0,1,0,0
-0.981101728990752,0.9125148986889153,3.0,6.6635071090047395,1.128909952606635,3238.0,1055.0,4.962,161700.0,INLAND,0,0,1,0,0
-0.9809408926417371,0.9127532777115613,4.0,7.388888888888889,1.0867003367003367,4010.0,1188.0,5.4399,187100.0,INLAND,0,0,1,0,0
-0.9810213108162444,0.9094159713945172,36.0,6.261904761904762,1.7380952380952381,88.0,42.0,2.5313,162500.0,INLAND,0,0,1,0,0
-0.9815038198632892,0.9120381406436232,32.0,5.487179487179487,1.0205128205128204,631.0,195.0,2.6827,98900.0,INLAND,0,0,1,0,0
-0.9815038198632892,0.9117997616209773,37.0,5.783549783549783,1.0865800865800865,680.0,231.0,3.815,99000.0,INLAND,0,0,1,0,0
-0.9815842380377966,0.9117997616209773,36.0,6.100671140939597,1.0838926174496644,953.0,298.0,3.3153,99000.0,INLAND,0,0,1,0,0
-0.9815842380377966,0.9117997616209773,34.0,5.087947882736156,0.9413680781758957,898.0,307.0,3.3598,107200.0,INLAND,0,0,1,0,0
-0.9815842380377966,0.9120381406436232,36.0,5.621621621621622,0.9954954954954955,672.0,222.0,3.3839,105900.0,INLAND,0,0,1,0,0
